customer_id,store_name,transaction_date,aisle,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,loyalty_points,unit_cost,total_cost,profit,profit_margin,year,month,month_name,quarter,day_of_week,week_number,customer_type
6511,GreenGrocer Plaza,9/4/2024,Dairy Products,Cheese,1,5.64,5.64,0.56,5.08,475,3.666,3.666,1.4140000000000001,27.83,2024,9,September,3,Wednesday,36,Individual
9351,QuickStop Market,9/23/2024,Bread & Pastries,Pasta,4,28.58,114.32,0,114.32,343,18.576999999999998,74.30799999999999,40.012,35,2024,9,September,3,Monday,39,Individual
1272,ValuePlus Market,5/19/2024,Cookies & Sweets,Ground Beef,2,8.5,17,1.36,15.64,148,5.525,11.05,4.59,29.35,2024,5,May,2,Sunday,20,Individual
6427,FamilyFood Express,1/11/2025,Dairy Products,Orange Juice,2,25.74,51.48,3.95,47.53,488,16.730999999999998,33.461999999999996,14.068000000000005,29.6,2025,1,January,1,Saturday,2,Individual
4968,QuickStop Market,8/31/2023,Coffee & Tea,Apples,5,4.98,24.9,3.73,21.17,356,3.2370000000000005,16.185000000000002,4.984999999999999,23.55,2023,8,August,3,Thursday,35,Individual
2800,SuperSave Central,1/2/2024,Bread & Pastries,Yogurt,2,22.31,44.62,0,44.62,4,14.5015,29.003,15.616999999999997,35,2024,1,January,1,Tuesday,1,Individual
8726,ValuePlus Market,6/14/2025,Bread & Pastries,Bananas,5,17.61,88.05,13.21,74.84,293,11.4465,57.2325,17.6075,23.53,2025,6,June,2,Saturday,24,Individual
3262,SuperSave Central,9/12/2024,Dairy Products,Cereal,1,21.69,21.69,2.17,19.52,441,14.098500000000001,14.098500000000001,5.421499999999998,27.77,2024,9,September,3,Thursday,37,Individual
4397,FreshMart Downtown,10/15/2024,Cookies & Sweets,Onions,5,23.71,118.55,3.08,115.47,271,15.4115,77.0575,38.412499999999994,33.27,2024,10,October,4,Tuesday,42,Individual
5331,FreshMart Downtown,11/22/2024,Bread & Pastries,Milk,2,5.1,10.2,2.04,8.16,438,3.315,6.63,1.5300000000000002,18.75,2024,11,November,4,Friday,47,Individual
8932,ValuePlus Market,1/3/2024,Bread & Pastries,Orange Juice,3,4.72,14.16,3.2,10.96,318,3.068,9.204,1.7560000000000002,16.02,2024,1,January,1,Wednesday,1,Individual
5038,QuickStop Market,3/10/2024,Cookies & Sweets,Apples,4,14.22,56.88,0,56.88,483,9.243,36.972,19.908,35,2024,3,March,1,Sunday,10,Individual
5735,Corner Grocery,2/4/2025,Cookies & Sweets,Bananas,5,8.17,40.85,1.44,39.41,138,5.3105,26.552500000000002,12.857499999999995,32.62,2025,2,February,1,Tuesday,6,Individual
4396,ValuePlus Market,1/24/2025,Cookies & Sweets,Bread,3,19.56,58.68,8.8,49.88,185,12.714,38.142,11.738,23.53,2025,1,January,1,Friday,4,Individual
9011,SuperSave Central,4/9/2024,Bread & Pastries,Pasta,1,3.83,3.83,0.38,3.45,496,2.4895,2.4895,0.9605000000000001,27.84,2024,4,April,2,Tuesday,15,Individual
8861,GreenGrocer Plaza,5/3/2024,Dairy Products,Apples,5,22.11,110.55,3.12,107.43,156,14.3715,71.8575,35.572500000000005,33.11,2024,5,May,2,Friday,18,Individual
1689,MegaMart Westside,3/17/2024,Dairy Products,Bread,1,22.16,22.16,4.43,17.73,483,14.404,14.404,3.3260000000000005,18.76,2024,3,March,1,Sunday,11,Individual
2294,FreshMart Downtown,5/2/2024,Dairy Products,Rice,5,27.95,139.75,13.98,125.77,413,18.1675,90.8375,34.93249999999999,27.77,2024,5,May,2,Thursday,18,Individual
2789,Corner Grocery,11/27/2024,Bread & Pastries,Rice,5,24.94,124.7,4.39,120.31,18,16.211000000000002,81.055,39.254999999999995,32.63,2024,11,November,4,Wednesday,48,Individual
1831,SuperSave Central,1/8/2025,Cookies & Sweets,Orange Juice,1,3.93,3.93,3.12,0.81,251,2.5545,2.5545,-1.7445,-215.37,2025,1,January,1,Wednesday,2,Individual
9700,SuperSave Central,1/29/2024,Cookies & Sweets,Chicken Breast,4,1.19,4.76,0.95,3.81,393,0.7735,3.094,0.7160000000000002,18.79,2024,1,January,1,Monday,5,Individual
4814,City Fresh Store,9/16/2023,Cookies & Sweets,Orange Juice,3,11.56,34.68,4.25,30.43,456,7.514,22.542,7.887999999999998,25.92,2023,9,September,3,Saturday,37,Individual
2641,GreenGrocer Plaza,6/23/2024,Coffee & Tea,Salmon,2,5.05,10.1,2.44,7.66,382,3.2825,6.565,1.0949999999999998,14.3,2024,6,June,2,Sunday,25,Individual
6411,FamilyFood Express,2/14/2025,Dairy Products,Yogurt,3,2.16,6.48,0,6.48,202,1.4040000000000001,4.212000000000001,2.268,35,2025,2,February,1,Friday,7,Individual
3252,ValuePlus Market,8/11/2023,Coffee & Tea,Eggs,3,22.77,68.31,3.9,64.41,399,14.8005,44.4015,20.008499999999998,31.06,2023,8,August,3,Friday,32,Individual
4267,Unknown Store,3/16/2025,Coffee & Tea,Rice,3,15.08,45.24,9.05,36.19,389,9.802,29.406,6.783999999999999,18.75,2025,3,March,1,Sunday,11,Individual
1611,FamilyFood Express,7/16/2025,Bread & Pastries,Cereal,4,14.89,59.56,0,59.56,261,9.678500000000001,38.714000000000006,20.845999999999997,35,2025,7,July,3,Wednesday,29,Individual
3880,Corner Grocery,8/1/2025,Bread & Pastries,Cereal,1,6.26,6.26,0,6.26,0,4.069,4.069,2.191,35,2025,8,August,3,Friday,31,Individual
1595,MegaMart Westside,5/17/2025,Bread & Pastries,Rice,4,9.11,36.44,3.64,32.8,310,5.9215,23.686,9.113999999999997,27.79,2025,5,May,2,Saturday,20,Individual
5888,City Fresh Store,10/21/2024,Dairy Products,Bread,5,18.94,94.7,18.94,75.76,154,12.311000000000002,61.55500000000001,14.204999999999998,18.75,2024,10,October,4,Monday,43,Individual
6489,MegaMart Westside,3/15/2024,Coffee & Tea,Chicken Breast,4,2.95,11.8,2.36,9.44,214,1.9175000000000002,7.670000000000001,1.7699999999999987,18.75,2024,3,March,1,Friday,11,Individual
9901,Corner Grocery,9/17/2024,Coffee & Tea,Onions,5,29.16,145.8,2.54,143.26,84,18.954,94.77000000000001,48.48999999999998,33.85,2024,9,September,3,Tuesday,38,Individual
9092,Corner Grocery,6/27/2025,Cookies & Sweets,Pasta,2,6.33,12.66,3.79,8.87,81,4.1145000000000005,8.229000000000001,0.6409999999999982,7.23,2025,6,June,2,Friday,26,Individual
3198,ValuePlus Market,5/29/2025,Coffee & Tea,Carrots,5,8.5,42.5,6.38,36.12,436,5.525,27.625,8.494999999999997,23.52,2025,5,May,2,Thursday,22,Individual
2845,FamilyFood Express,4/19/2024,Bread & Pastries,Onions,1,1.03,1.03,0.15,0.88,177,0.6695000000000001,0.6695000000000001,0.2104999999999999,23.92,2024,4,April,2,Friday,16,Individual
5833,SuperSave Central,10/21/2024,Coffee & Tea,Bread,4,6.25,25,5,20,94,4.0625,16.25,3.75,18.75,2024,10,October,4,Monday,43,Individual
7643,FamilyFood Express,5/10/2025,Dairy Products,Eggs,1,13.36,13.36,3.9,9.46,232,8.684,8.684,0.7760000000000016,8.2,2025,5,May,2,Saturday,19,Individual
5272,GreenGrocer Plaza,5/30/2024,Coffee & Tea,Apples,1,7.5,7.5,1.12,6.38,489,4.875,4.875,1.505,23.59,2024,5,May,2,Thursday,22,Individual
5374,SuperSave Central,4/19/2024,Cookies & Sweets,Carrots,3,18.38,55.14,11.03,44.11,347,11.947,35.840999999999994,8.269000000000005,18.75,2024,4,April,2,Friday,16,Individual
7642,FamilyFood Express,1/20/2025,Cookies & Sweets,Bread,5,21.72,108.6,0,108.6,269,14.118,70.59,38.00999999999999,35,2025,1,January,1,Monday,4,Individual
9233,GreenGrocer Plaza,7/23/2025,Bread & Pastries,Orange Juice,1,6.89,6.89,1.03,5.86,435,4.4785,4.4785,1.3815,23.58,2025,7,July,3,Wednesday,30,Individual
6095,ValuePlus Market,1/24/2025,Coffee & Tea,Eggs,1,2.72,2.72,0.54,2.18,178,1.7680000000000002,1.7680000000000002,0.4119999999999999,18.9,2025,1,January,1,Friday,4,Individual
2923,QuickStop Market,12/15/2024,Coffee & Tea,Eggs,5,29.17,145.85,29.17,116.68,467,18.960500000000003,94.80250000000001,21.877499999999998,18.75,2024,12,December,4,Sunday,50,Individual
5833,FamilyFood Express,5/18/2024,Bread & Pastries,Milk,2,4.39,8.78,0.88,7.9,356,2.8535,5.707,2.1930000000000005,27.76,2024,5,May,2,Saturday,20,Individual
4618,FreshMart Downtown,1/24/2024,Cookies & Sweets,Orange Juice,1,21.33,21.33,2.13,19.2,339,13.8645,13.8645,5.3355,27.79,2024,1,January,1,Wednesday,4,Individual
4578,FamilyFood Express,3/20/2025,Cookies & Sweets,Milk,2,12.37,24.74,0,24.74,421,8.0405,16.081,8.658999999999999,35,2025,3,March,1,Thursday,12,Individual
5054,City Fresh Store,1/16/2025,Coffee & Tea,Cereal,4,24.98,99.92,14.99,84.93,84,16.237000000000002,64.94800000000001,19.982,23.53,2025,1,January,1,Thursday,3,Individual
2341,Corner Grocery,9/18/2024,Bread & Pastries,Pasta,1,4.02,4.02,1.96,2.06,185,2.613,2.613,-0.553,-26.84,2024,9,September,3,Wednesday,38,Individual
6927,ValuePlus Market,10/6/2023,Bread & Pastries,Milk,2,8.8,17.6,4.95,12.65,500,5.720000000000001,11.440000000000001,1.209999999999999,9.57,2023,10,October,4,Friday,40,Individual
9972,QuickStop Market,7/8/2025,Cookies & Sweets,Carrots,2,10.11,20.22,4.04,16.18,200,6.5714999999999995,13.142999999999999,3.037000000000001,18.77,2025,7,July,3,Tuesday,28,Individual
9792,Corner Grocery,12/1/2023,Coffee & Tea,Milk,3,5.67,17.01,4.54,12.47,349,3.6855,11.0565,1.4135000000000009,11.34,2023,12,December,4,Friday,48,Individual
3695,GreenGrocer Plaza,4/17/2024,Bread & Pastries,Yogurt,2,23.29,46.58,4.66,41.92,82,15.1385,30.277,11.643,27.77,2024,4,April,2,Wednesday,16,Individual
2904,Corner Grocery,1/16/2025,Bread & Pastries,Yogurt,5,18.59,92.95,3.51,89.44,490,12.0835,60.417500000000004,29.022499999999994,32.45,2025,1,January,1,Thursday,3,Individual
4365,City Fresh Store,2/13/2025,Dairy Products,Bananas,2,23.21,46.42,4.64,41.78,158,15.086500000000001,30.173000000000002,11.607,27.78,2025,2,February,1,Thursday,7,Individual
9008,GreenGrocer Plaza,10/16/2023,Coffee & Tea,Cereal,2,28.08,56.16,8.42,47.74,82,18.252,36.504,11.236000000000004,23.54,2023,10,October,4,Monday,42,Individual
3161,QuickStop Market,9/8/2024,Cookies & Sweets,Cheese,5,27.59,137.95,20.69,117.26,66,17.933500000000002,89.66750000000002,27.592499999999987,23.53,2024,9,September,3,Sunday,36,Individual
6049,Corner Grocery,2/18/2025,Coffee & Tea,Bread,3,14.5,43.5,1.34,42.16,328,9.425,28.275000000000002,13.884999999999994,32.93,2025,2,February,1,Tuesday,8,Individual
1356,GreenGrocer Plaza,6/9/2024,Cookies & Sweets,Cheese,2,12.63,25.26,3.79,21.47,33,8.2095,16.419,5.050999999999998,23.53,2024,6,June,2,Sunday,23,Individual
5169,City Fresh Store,5/2/2025,Bread & Pastries,Potatoes,1,9.06,9.06,0.91,8.15,19,5.889,5.889,2.261,27.74,2025,5,May,2,Friday,18,Individual
4570,MegaMart Westside,10/29/2024,Cookies & Sweets,Potatoes,2,2.56,5.12,0,5.12,444,1.6640000000000001,3.3280000000000003,1.7919999999999998,35,2024,10,October,4,Tuesday,44,Individual
2044,FreshMart Downtown,9/30/2024,Dairy Products,Cheese,3,28.93,86.79,17.36,69.43,152,18.8045,56.4135,13.016500000000008,18.75,2024,9,September,3,Monday,40,Individual
1987,MegaMart Westside,8/1/2025,Cookies & Sweets,Potatoes,4,16.52,66.08,0,66.08,401,10.738,42.952,23.128,35,2025,8,August,3,Friday,31,Individual
5703,MegaMart Westside,6/19/2024,Dairy Products,Cheese,3,16.09,48.27,9.65,38.62,1,10.4585,31.375500000000002,7.244499999999995,18.76,2024,6,June,2,Wednesday,25,Individual
7184,MegaMart Westside,5/24/2024,Dairy Products,Apples,4,13.41,53.64,2.74,50.9,90,8.7165,34.866,16.034,31.5,2024,5,May,2,Friday,21,Individual
9835,GreenGrocer Plaza,11/18/2023,Dairy Products,Bananas,5,28.03,140.15,0,140.15,53,18.2195,91.0975,49.05250000000001,35,2023,11,November,4,Saturday,46,Individual
6697,ValuePlus Market,11/7/2023,Dairy Products,Salmon,5,17.85,89.25,8.93,80.32,16,11.602500000000001,58.0125,22.30749999999999,27.77,2023,11,November,4,Tuesday,45,Individual
3924,FamilyFood Express,9/27/2024,Bread & Pastries,Salmon,5,12.04,60.2,2.4,57.8,100,7.826,39.129999999999995,18.67,32.3,2024,9,September,3,Friday,39,Individual
7439,City Fresh Store,9/20/2024,Cookies & Sweets,Tomatoes,1,28.24,28.24,2.13,26.11,400,18.355999999999998,18.355999999999998,7.754000000000001,29.7,2024,9,September,3,Friday,38,Individual
1056,ValuePlus Market,3/16/2025,Cookies & Sweets,Yogurt,5,19.68,98.4,2.72,95.68,424,12.792,63.96,31.720000000000006,33.15,2025,3,March,1,Sunday,11,Individual
9715,ValuePlus Market,5/27/2024,Dairy Products,Tomatoes,1,22.52,22.52,0,22.52,66,14.638,14.638,7.882,35,2024,5,May,2,Monday,22,Individual
3541,GreenGrocer Plaza,3/8/2024,Dairy Products,Salmon,5,4.55,22.75,3.41,19.34,72,2.9575,14.7875,4.5525,23.54,2024,3,March,1,Friday,10,Individual
4088,SuperSave Central,8/4/2025,Dairy Products,Bread,4,25.48,101.92,10.19,91.73,467,16.562,66.248,25.482,27.78,2025,8,August,3,Monday,32,Individual
2848,GreenGrocer Plaza,9/1/2023,Coffee & Tea,Bananas,4,3.12,12.48,2.5,9.98,491,2.028,8.112,1.8680000000000003,18.72,2023,9,September,3,Friday,35,Individual
7868,Corner Grocery,11/26/2024,Cookies & Sweets,Cereal,4,24.44,97.76,4.61,93.15,92,15.886000000000001,63.544000000000004,29.606,31.78,2024,11,November,4,Tuesday,48,Individual
1256,FreshMart Downtown,2/9/2024,Dairy Products,Cereal,3,15.02,45.06,9.01,36.05,314,9.763,29.289,6.760999999999996,18.75,2024,2,February,1,Friday,6,Individual
2653,SuperSave Central,11/10/2024,Bread & Pastries,Orange Juice,1,27.05,27.05,5.41,21.64,15,17.5825,17.5825,4.057500000000001,18.75,2024,11,November,4,Sunday,45,Individual
1550,FamilyFood Express,7/18/2024,Dairy Products,Eggs,3,8.93,26.79,4.02,22.77,102,5.8045,17.4135,5.3565000000000005,23.52,2024,7,July,3,Thursday,29,Individual
9843,City Fresh Store,1/22/2024,Cookies & Sweets,Pasta,3,19.05,57.15,5.71,51.44,310,12.3825,37.1475,14.292499999999997,27.78,2024,1,January,1,Monday,4,Individual
4836,FreshMart Downtown,5/1/2025,Dairy Products,Apples,3,13.44,40.32,8.06,32.26,95,8.736,26.208000000000002,6.051999999999996,18.76,2025,5,May,2,Thursday,18,Individual
6224,GreenGrocer Plaza,10/28/2024,Bread & Pastries,Orange Juice,3,5.2,15.6,2.27,13.33,160,3.3800000000000003,10.14,3.1899999999999995,23.93,2024,10,October,4,Monday,44,Individual
9540,FreshMart Downtown,1/25/2024,Coffee & Tea,Potatoes,1,29.71,29.71,2.81,26.9,215,19.311500000000002,19.311500000000002,7.588499999999996,28.21,2024,1,January,1,Thursday,4,Individual
5508,FreshMart Downtown,9/23/2023,Coffee & Tea,Rice,2,25.4,50.8,4.67,46.13,206,16.509999999999998,33.019999999999996,13.110000000000007,28.42,2023,9,September,3,Saturday,38,Individual
9120,FreshMart Downtown,9/12/2023,Cookies & Sweets,Rice,4,15.3,61.2,9.18,52.02,328,9.945,39.78,12.240000000000002,23.53,2023,9,September,3,Tuesday,37,Individual
7244,Corner Grocery,4/8/2025,Bread & Pastries,Apples,1,6.53,6.53,4.96,1.57,461,4.2445,4.2445,-2.6745,-170.35,2025,4,April,2,Tuesday,15,Individual
4692,GreenGrocer Plaza,3/27/2024,Dairy Products,Potatoes,1,7.15,7.15,0.72,6.43,343,4.6475,4.6475,1.7824999999999998,27.72,2024,3,March,1,Wednesday,13,Individual
3365,Corner Grocery,4/23/2025,Bread & Pastries,Potatoes,1,10.86,10.86,1.63,9.23,416,7.059,7.059,2.1710000000000003,23.52,2025,4,April,2,Wednesday,17,Individual
1944,Corner Grocery,10/16/2024,Coffee & Tea,Carrots,2,23.61,47.22,7.08,40.14,96,15.3465,30.693,9.447,23.54,2024,10,October,4,Wednesday,42,Individual
7363,QuickStop Market,2/11/2024,Dairy Products,Onions,1,11.27,11.27,1.13,10.14,108,7.3255,7.3255,2.8145000000000007,27.76,2024,2,February,1,Sunday,6,Individual
5177,ValuePlus Market,1/11/2024,Cookies & Sweets,Carrots,3,2.53,7.59,1.2,6.39,139,1.6444999999999999,4.9334999999999996,1.4565000000000001,22.79,2024,1,January,1,Thursday,2,Individual
6411,Unknown Store,12/21/2024,Cookies & Sweets,Yogurt,3,6.48,19.44,3.43,16.01,90,4.212000000000001,12.636000000000003,3.3739999999999988,21.07,2024,12,December,4,Saturday,51,Individual
2295,ValuePlus Market,7/23/2025,Cookies & Sweets,Chicken Breast,1,19.73,19.73,3.95,15.78,490,12.8245,12.8245,2.955499999999999,18.73,2025,7,July,3,Wednesday,30,Individual
4120,FreshMart Downtown,9/16/2023,Dairy Products,Apples,5,27.32,136.6,0,136.6,318,17.758,88.78999999999999,47.81,35,2023,9,September,3,Saturday,37,Individual
5398,QuickStop Market,5/25/2024,Bread & Pastries,Apples,3,20.75,62.25,9.34,52.91,85,13.4875,40.462500000000006,12.447499999999991,23.53,2024,5,May,2,Saturday,21,Individual
4555,FamilyFood Express,8/13/2024,Coffee & Tea,Chicken Breast,1,24.74,24.74,4.95,19.79,290,16.081,16.081,3.7089999999999996,18.74,2024,8,August,3,Tuesday,33,Individual
6455,MegaMart Westside,3/29/2024,Coffee & Tea,Potatoes,3,29.69,89.07,13.36,75.71,131,19.2985,57.8955,17.814499999999995,23.53,2024,3,March,1,Friday,13,Individual
1251,MegaMart Westside,1/18/2024,Coffee & Tea,Bananas,3,9.72,29.16,2.08,27.08,170,6.3180000000000005,18.954,8.125999999999998,30.01,2024,1,January,1,Thursday,3,Individual
8846,FamilyFood Express,7/17/2025,Dairy Products,Yogurt,4,19.51,78.04,0,78.04,494,12.681500000000002,50.726000000000006,27.314,35,2025,7,July,3,Thursday,29,Individual
4974,ValuePlus Market,1/28/2025,Coffee & Tea,Carrots,2,8.68,17.36,2.6,14.76,347,5.642,11.284,3.475999999999999,23.55,2025,1,January,1,Tuesday,5,Individual
6269,SuperSave Central,3/31/2025,Coffee & Tea,Eggs,5,29.02,145.1,21.76,123.34,319,18.863,94.315,29.025000000000006,23.53,2025,3,March,1,Monday,14,Individual
5285,FamilyFood Express,5/12/2024,Cookies & Sweets,Bread,3,7.34,22.02,4.4,17.62,242,4.771,14.312999999999999,3.307000000000002,18.77,2024,5,May,2,Sunday,19,Individual
9401,Corner Grocery,6/22/2025,Cookies & Sweets,Tomatoes,1,26.89,26.89,2.24,24.65,471,17.4785,17.4785,7.171499999999998,29.09,2025,6,June,2,Sunday,25,Individual
2615,SuperSave Central,4/21/2025,Cookies & Sweets,Onions,2,9.72,19.44,4.71,14.73,43,6.3180000000000005,12.636000000000001,2.0939999999999994,14.22,2025,4,April,2,Monday,17,Individual
4328,Corner Grocery,5/20/2024,Coffee & Tea,Bananas,5,1.76,8.8,4.02,4.78,392,1.1440000000000001,5.720000000000001,-0.94,-19.67,2024,5,May,2,Monday,21,Individual
6126,QuickStop Market,6/23/2024,Bread & Pastries,Carrots,3,4.68,14.04,4.02,10.02,278,3.042,9.126,0.8940000000000001,8.92,2024,6,June,2,Sunday,25,Individual
5026,GreenGrocer Plaza,8/28/2024,Cookies & Sweets,Eggs,1,6.35,6.35,1.27,5.08,419,4.1274999999999995,4.1274999999999995,0.9525000000000006,18.75,2024,8,August,3,Wednesday,35,Individual
9005,QuickStop Market,2/19/2025,Cookies & Sweets,Tomatoes,1,14.44,14.44,2.89,11.55,416,9.386,9.386,2.1640000000000015,18.74,2025,2,February,1,Wednesday,8,Individual
3293,ValuePlus Market,2/16/2025,Cookies & Sweets,Carrots,1,6.05,6.05,0,6.05,77,3.9325,3.9325,2.1174999999999997,35,2025,2,February,1,Sunday,7,Individual
9954,MegaMart Westside,8/20/2024,Coffee & Tea,Eggs,3,23.75,71.25,7.12,64.13,337,15.4375,46.3125,17.817499999999995,27.78,2024,8,August,3,Tuesday,34,Individual
1962,Corner Grocery,9/16/2024,Dairy Products,Milk,1,25.7,25.7,3.66,22.04,81,16.705000000000002,16.705000000000002,5.334999999999997,24.21,2024,9,September,3,Monday,38,Individual
1794,Unknown Store,3/22/2025,Coffee & Tea,Orange Juice,5,19.3,96.5,14.47,82.03,15,12.545000000000002,62.72500000000001,19.304999999999993,23.53,2025,3,March,1,Saturday,12,Individual
1104,GreenGrocer Plaza,6/22/2024,Coffee & Tea,Tomatoes,2,29.67,59.34,11.87,47.47,293,19.285500000000003,38.571000000000005,8.898999999999994,18.75,2024,6,June,2,Saturday,25,Individual
3252,QuickStop Market,5/22/2025,Coffee & Tea,Salmon,3,7.53,22.59,2.26,20.33,379,4.894500000000001,14.683500000000002,5.646499999999996,27.77,2025,5,May,2,Thursday,21,Individual
4791,ValuePlus Market,9/28/2023,Bread & Pastries,Bread,5,1.69,8.45,1.69,6.76,491,1.0985,5.4925,1.2675,18.75,2023,9,September,3,Thursday,39,Individual
5501,GreenGrocer Plaza,9/26/2024,Cookies & Sweets,Bread,5,14.87,74.35,0,74.35,66,9.6655,48.3275,26.022499999999994,35,2024,9,September,3,Thursday,39,Individual
5697,FreshMart Downtown,8/20/2023,Dairy Products,Milk,4,15.71,62.84,6.28,56.56,332,10.211500000000001,40.846000000000004,15.713999999999999,27.78,2023,8,August,3,Sunday,33,Individual
3937,SuperSave Central,10/29/2023,Cookies & Sweets,Cheese,5,4.99,24.95,4.93,20.02,224,3.2435,16.2175,3.8024999999999984,18.99,2023,10,October,4,Sunday,43,Individual
6807,GreenGrocer Plaza,3/1/2024,Dairy Products,Pasta,5,6.96,34.8,6.96,27.84,361,4.524,22.62,5.219999999999999,18.75,2024,3,March,1,Friday,9,Individual
4984,ValuePlus Market,1/29/2025,Bread & Pastries,Chicken Breast,3,22.01,66.03,4.91,61.12,403,14.306500000000002,42.919500000000006,18.20049999999999,29.78,2025,1,January,1,Wednesday,5,Individual
1519,Corner Grocery,10/18/2023,Coffee & Tea,Bananas,4,12.15,48.6,9.72,38.88,22,7.897500000000001,31.590000000000003,7.289999999999999,18.75,2023,10,October,4,Wednesday,42,Individual
8798,Corner Grocery,9/19/2023,Cookies & Sweets,Milk,1,17.04,17.04,2.85,14.19,487,11.076,11.076,3.113999999999999,21.95,2023,9,September,3,Tuesday,38,Individual
4463,ValuePlus Market,7/7/2025,Bread & Pastries,Milk,3,29.27,87.81,3.87,83.94,8,19.0255,57.0765,26.863499999999995,32,2025,7,July,3,Monday,28,Individual
3362,QuickStop Market,3/13/2025,Bread & Pastries,Cereal,2,24.16,48.32,9.66,38.66,500,15.704,31.408,7.251999999999995,18.76,2025,3,March,1,Thursday,11,Individual
3661,Corner Grocery,10/18/2024,Bread & Pastries,Eggs,5,8.09,40.45,0,40.45,465,5.2585,26.292499999999997,14.157500000000006,35,2024,10,October,4,Friday,42,Individual
2284,QuickStop Market,8/29/2024,Dairy Products,Cereal,3,18.14,54.42,0,54.42,315,11.791,35.373000000000005,19.046999999999997,35,2024,8,August,3,Thursday,35,Individual
6666,FreshMart Downtown,9/17/2023,Dairy Products,Orange Juice,4,27.4,109.6,0,109.6,322,17.81,71.24,38.36,35,2023,9,September,3,Sunday,37,Individual
2245,QuickStop Market,4/27/2024,Dairy Products,Ground Beef,3,15.3,45.9,6.88,39.02,24,9.945,29.835,9.185000000000002,23.54,2024,4,April,2,Saturday,17,Individual
7499,MegaMart Westside,3/29/2025,Cookies & Sweets,Cereal,2,28.64,57.28,5.73,51.55,21,18.616,37.232,14.317999999999998,27.77,2025,3,March,1,Saturday,13,Individual
5478,QuickStop Market,4/6/2025,Coffee & Tea,Salmon,2,26.67,53.34,4.01,49.33,147,17.335500000000003,34.67100000000001,14.658999999999992,29.72,2025,4,April,2,Sunday,14,Individual
4043,GreenGrocer Plaza,1/15/2025,Dairy Products,Salmon,4,15.29,61.16,9.17,51.99,44,9.9385,39.754,12.236000000000004,23.54,2025,1,January,1,Wednesday,3,Individual
2204,FreshMart Downtown,10/9/2023,Bread & Pastries,Eggs,5,11.9,59.5,0,59.5,482,7.735,38.675000000000004,20.824999999999996,35,2023,10,October,4,Monday,41,Individual
7225,SuperSave Central,2/9/2025,Bread & Pastries,Bread,5,25.85,129.25,2.74,126.51,383,16.802500000000002,84.01250000000002,42.49749999999999,33.59,2025,2,February,1,Sunday,6,Individual
2499,GreenGrocer Plaza,8/11/2023,Bread & Pastries,Chicken Breast,3,13.16,39.48,7.9,31.58,228,8.554,25.662,5.917999999999999,18.74,2023,8,August,3,Friday,32,Individual
6050,Corner Grocery,7/17/2024,Dairy Products,Apples,4,28.72,114.88,17.23,97.65,338,18.668,74.672,22.97800000000001,23.53,2024,7,July,3,Wednesday,29,Individual
5419,ValuePlus Market,10/25/2023,Bread & Pastries,Cheese,1,17.3,17.3,0,17.3,165,11.245000000000001,11.245000000000001,6.055,35,2023,10,October,4,Wednesday,43,Individual
3170,MegaMart Westside,10/13/2023,Cookies & Sweets,Tomatoes,4,13.32,53.28,7.99,45.29,133,8.658000000000001,34.632000000000005,10.657999999999994,23.53,2023,10,October,4,Friday,41,Individual
4070,City Fresh Store,7/6/2024,Bread & Pastries,Cereal,1,9.94,9.94,4.5,5.44,209,6.461,6.461,-1.021,-18.77,2024,7,July,3,Saturday,27,Individual
8353,ValuePlus Market,10/12/2024,Bread & Pastries,Chicken Breast,5,18.7,93.5,0,93.5,66,12.155,60.775,32.725,35,2024,10,October,4,Saturday,41,Individual
9395,FreshMart Downtown,6/18/2024,Cookies & Sweets,Bread,3,27.44,82.32,0,82.32,392,17.836000000000002,53.50800000000001,28.811999999999983,35,2024,6,June,2,Tuesday,25,Individual
7311,GreenGrocer Plaza,8/16/2023,Cookies & Sweets,Tomatoes,2,24.72,49.44,1.31,48.13,448,16.068,32.136,15.994,33.23,2023,8,August,3,Wednesday,33,Individual
5781,ValuePlus Market,6/23/2024,Cookies & Sweets,Bananas,1,22.53,22.53,3.94,18.59,277,14.6445,14.6445,3.945499999999999,21.22,2024,6,June,2,Sunday,25,Individual
7353,Corner Grocery,4/3/2025,Bread & Pastries,Rice,3,13.32,39.96,5.99,33.97,380,8.658000000000001,25.974000000000004,7.995999999999995,23.54,2025,4,April,2,Thursday,14,Individual
2387,QuickStop Market,2/20/2025,Coffee & Tea,Yogurt,1,8.65,8.65,0.87,7.78,335,5.6225000000000005,5.6225000000000005,2.1574999999999998,27.73,2025,2,February,1,Thursday,8,Individual
4977,QuickStop Market,10/24/2024,Cookies & Sweets,Bread,2,29.03,58.06,5.81,52.25,287,18.869500000000002,37.739000000000004,14.510999999999996,27.77,2024,10,October,4,Thursday,43,Individual
7237,ValuePlus Market,12/16/2023,Dairy Products,Salmon,2,17.75,35.5,7.1,28.4,12,11.5375,23.075,5.324999999999999,18.75,2023,12,December,4,Saturday,50,Individual
5933,GreenGrocer Plaza,3/2/2024,Dairy Products,Onions,2,7.01,14.02,2,12.02,482,4.5565,9.113,2.907,24.18,2024,3,March,1,Saturday,9,Individual
